date,state_ut,district,disease,rainfall_mm,avg_temp_c,humidity_pct,daily_cases
2012-01-23,Odisha,Cuttack,Acute Diarrhoeal Disease,0.02,26.35,49.62,31.0
2012-01-23,Odisha,Koraput,Acute Diarrhoeal Disease,0.01,28.58,48.94,6.0
2012-01-24,Kerala,Idukki,Cholera,2.85,27.65,52.19,4.0
2012-01-25,Tamil Nadu,Thiruvarur,Acute Diarrhoeal Disease,0.01,28.23,49.04,10.0
2012-01-26,Karnataka,Belgaum,Cholera,0.01,32.12,47.87,24.0
2012-01-26,Odisha,Nayagarh,Acute Diarrhoeal Disease,0.04,27.32,49.34,15.0
2012-01-27,Arunachal Pradesh,Kurung Kumey,Acute Diarrhoeal Disease,18.21,10.0,71.92,85.0
2012-01-27,Arunachal Pradesh,Kurung Kumey,Acute Diarrhoeal Disease,18.21,10.0,71.92,114.0
2012-01-28,Karnataka,Chamarajnagar,Cholera,0.01,35.34,46.9,72.0
2012-01-28,Karnataka,Davangere,Acute Diarrhoeal Disease,0.01,34.23,47.24,50.0
2012-01-28,Karnataka,Hassan,Acute Diarrhoeal Disease,0.01,30.89,48.24,50.0
2012-02-02,Karnataka,Hassan,Acute Diarrhoeal Disease,0.01,31.35,48.11,30.0
2012-02-05,Gujarat,Bharuch,Acute Diarrhoeal Disease,0.01,31.17,48.16,88.0
2012-02-06,Kerala,Wayanad,Acute Diarrhoeal Disease,0.78,30.21,49.25,10.0
2012-02-08,Gujarat,Bharuch,Acute Diarrhoeal Disease,0.01,32.0,47.91,88.0
2012-02-09,Gujarat,Anand,Acute Diarrhoeal Disease,0.0,28.48,48.96,26.0
2012-02-09,Kerala,Alappuzha,Acute Diarrhoeal Disease,1.41,29.63,50.09,23.0
2012-02-13,Tamil Nadu,Thoothukudi,Acute Diarrhoeal Disease,23.0,31.99,68.83,19.0
2012-02-14,Kerala,Kozhikode,Acute Diarrhoeal Disease,6.87,31.54,55.16,17.0
2012-02-15,Assam,Udalguri,Acute Diarrhoeal Disease,4.56,19.06,56.54,30.0
2012-02-15,Maharashtra,Raigad,Acute Diarrhoeal Disease,0.01,32.69,47.7,18.0
2012-02-16,Chhattisgarh,Raigarh,Acute Diarrhoeal Disease,5.91,24.8,56.21,99.0
2012-02-16,Tamil Nadu,Cuddalore,Chikungunya,1.69,30.69,50.07,30.0
2012-02-18,Maharashtra,Nanded,Acute Diarrhoeal Disease,0.05,36.4,46.63,23.0
2012-02-18,West Bengal,North 24 Parganas,Acute Diarrhoeal Disease,5.17,22.98,55.99,30.0
2012-02-18,West Bengal,North 24 Parganas,Acute Diarrhoeal Disease,5.17,22.98,55.99,95.0
2012-02-19,West Bengal,Howrah,Acute Diarrhoeal Disease,3.65,25.76,53.59,76.0
2012-02-20,Tamil Nadu,Ramanathapuram,Dengue,5.0,31.94,58.11,10.0
2012-02-21,Karnataka,Chikkaballapur,Acute Diarrhoeal Disease,0.0,38.5,45.95,29.0
2012-02-21,Tamil Nadu,Ramanathapuram,Dengue,5.0,31.15,58.35,40.0
2012-02-24,Tamil Nadu,Thoothukudi,Acute Diarrhoeal Disease,0.01,35.27,46.94,14.0
2012-02-25,Madhya Pradesh,Dindori,Acute Diarrhoeal Disease,0.01,32.91,47.63,63.0
2012-02-26,Tamil Nadu,Madurai,Cholera,0.01,34.75,47.08,12.0
2012-02-28,Karnataka,Haveri,Acute Diarrhoeal Disease,0.01,30.08,48.49,30.0
2012-03-01,Tamil Nadu,Thanjavur,Acute Diarrhoeal Disease,0.04,36.18,46.69,19.0
2012-03-01,Tamil Nadu,Thanjavur,Acute Diarrhoeal Disease,0.04,36.18,46.69,10.0
2012-03-01,Tamil Nadu,Thanjavur,Acute Diarrhoeal Disease,0.04,36.18,46.69,19.0
2012-03-01,Tamil Nadu,Thoothukudi,Chikungunya,0.64,38.87,46.51,55.0
2012-03-02,Odisha,Mayurbhanj,Acute Diarrhoeal Disease,0.01,32.94,47.63,35.0
2012-03-02,Tamil Nadu,Villupuram,Chikungunya,0.47,33.66,47.9,12.0
2012-03-06,Maharashtra,Sangli,Dengue,0.01,41.38,45.09,71.0
2012-03-06,Maharashtra,Satara,Acute Diarrhoeal Disease,0.01,43.79,44.37,104.0
2012-03-07,Odisha,Dhenkanal,Acute Diarrhoeal Disease,0.29,33.96,47.61,13.0
2012-03-10,Gujarat,Rajkot,Acute Diarrhoeal Disease,0.02,36.05,46.7,61.0
2012-03-11,Assam,Darrang,Acute Diarrhoeal Disease,3.95,23.86,54.47,10.0
2012-03-11,Maharashtra,Beed,Acute Diarrhoeal Disease,0.01,41.32,45.12,54.0
2012-03-12,Assam,Lakhimpur,Acute Diarrhoeal Disease,56.96,25.29,82.69,10.0
2012-03-13,Karnataka,Mysore,Cholera,0.02,35.03,47.01,12.0
2012-03-15,Karnataka,Udupi,Malaria,0.25,30.22,48.7,38.0
2012-03-17,Arunachal Pradesh,West Siang,Acute Diarrhoeal Disease,142.42,16.84,87.43,284.0
2012-03-17,Tamil Nadu,Cuddalore,Dengue,9.79,32.13,57.86,32.0
2012-03-17,Tamil Nadu,Perambalur,Acute Diarrhoeal Disease,8.67,34.32,56.1,15.0
2012-03-18,Assam,Goalpara,Acute Diarrhoeal Disease,3.36,29.49,52.17,11.0
2012-03-18,Gujarat,Surendranagar,Acute Diarrhoeal Disease,0.01,39.84,45.56,91.0
2012-03-19,Odisha,Angul,Acute Diarrhoeal Disease,0.1,35.09,47.08,15.0
2012-03-19,Tamil Nadu,Perambalur,Acute Diarrhoeal Disease,5.58,35.4,52.68,10.0
2012-03-19,Tamil Nadu,Pudukottai,Dengue,9.14,32.86,57.01,64.0
2012-03-20,Karnataka,Raichur,Dengue,0.03,43.96,44.34,19.0
2012-03-20,Tamil Nadu,Perambalur,Acute Diarrhoeal Disease,3.39,39.05,49.33,42.0
2012-03-21,Tamil Nadu,Perambalur,Acute Diarrhoeal Disease,1.88,39.49,47.62,23.0
2012-03-21,Telangana,Medak,Acute Diarrhoeal Disease,0.01,43.48,44.46,39.0
2012-03-22,Telangana,Nizamabad,Acute Diarrhoeal Disease,0.0,38.06,46.09,13.0
2012-03-24,Tamil Nadu,Perambalur,Dengue,0.04,40.01,45.54,22.0
2012-03-26,Tamil Nadu,Thanjavur,Cholera,0.01,39.79,45.57,3.0
2012-03-27,Maharashtra,Nashik,Acute Diarrhoeal Disease,0.01,41.63,45.02,90.0
2012-03-27,West Bengal,Purba Medinipur,Acute Diarrhoeal Disease,0.13,32.42,47.91,20.0
2012-03-28,Bihar,Araria,Acute Diarrhoeal Disease,0.05,28.68,48.95,29.0
2012-03-28,Gujarat,Kutch,Acute Diarrhoeal Disease,0.01,39.38,45.7,50.0
2012-03-28,Gujarat,Surat,Acute Diarrhoeal Disease,0.01,36.08,46.68,34.0
2012-03-28,Karnataka,Hassan,Acute Diarrhoeal Disease,0.01,39.94,45.53,198.0
2012-03-28,Madhya Pradesh,Khargone,Acute Diarrhoeal Disease,0.01,45.98,43.72,28.0
2012-03-28,Maharashtra,Dhule,Acute Diarrhoeal Disease,0.01,44.91,44.03,21.0
2012-03-28,Rajasthan,Alwar,Acute Diarrhoeal Disease,0.13,33.94,47.45,39.0
2012-03-28,Tamil Nadu,Trichy,Dengue,1.98,40.57,47.4,38.0
2012-03-28,Tamil Nadu,Trichy,Dengue,1.98,40.57,47.4,40.0
2012-03-28,West Bengal,Nadia,Acute Diarrhoeal Disease,0.01,32.62,47.73,41.0
2012-04-03,Andhra Pradesh,Prakasam,Acute Diarrhoeal Disease,0.3,40.64,45.63,60.0
2012-04-04,Gujarat,Narmada,Chikungunya,0.01,42.64,44.72,16.0
2012-04-04,Karnataka,Mysore,Cholera,0.64,38.87,46.51,181.0
2012-04-04,Rajasthan,Dungarpur,Acute Diarrhoeal Disease,0.01,43.86,44.35,322.0
2012-04-04,Tamil Nadu,Dharmapuri,Dengue,0.49,36.73,46.99,37.0
2012-04-06,Karnataka,Tumkur,Cholera,1.84,40.35,47.32,27.0
2012-04-06,Maharashtra,Sholapur,Dengue,0.87,44.02,45.2,65.0
2012-04-06,Rajasthan,Jaipur,Acute Diarrhoeal Disease,0.16,44.34,44.36,81.0
2012-04-07,Karnataka,Chamarajanagar,Acute Diarrhoeal Disease,1.79,39.26,47.6,15.0
2012-04-08,Gujarat,Jamnagar,Chikungunya,0.0,45.64,43.81,54.0
2012-04-11,Karnataka,Mandya,Acute Diarrhoeal Disease,1.16,36.27,47.83,17.0
2012-04-11,Karnataka,Tumkur,Dengue,0.75,40.19,46.23,26.0
2012-04-11,Rajasthan,Bikaner,Acute Diarrhoeal Disease,0.7,48.0,43.84,19.0
2012-04-14,Odisha,Ganjam,Chikungunya,5.0,33.44,57.66,79.0
2012-04-14,Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,0.35,40.27,45.78,11.0
2012-04-14,Tamil Nadu,Tiruchirappalli,Chikungunya,1.53,40.35,47.0,34.0
2012-04-15,Maharashtra,Beed,Chikungunya,0.11,47.15,43.47,18.0
2012-04-15,Maharashtra,Jalgaon,Acute Diarrhoeal Disease,0.09,47.56,43.32,40.0
2012-04-16,Kerala,Wayanad,Acute Diarrhoeal Disease,12.75,35.29,59.68,13.0
2012-04-16,Tamil Nadu,Dindigul,Dengue,2.24,38.67,48.24,12.0
2012-04-16,Tamil Nadu,Tiruchirapalli,Chikungunya,1.56,42.9,46.26,29.0
2012-04-17,Karnataka,Gulbarga,Acute Diarrhoeal Disease,10.51,45.28,54.6,21.0
2012-04-17,Tamil Nadu,Thoothukudi,Chikungunya,7.55,38.83,53.65,12.0
2012-04-18,Tamil Nadu,Tirunelveli,Dengue,7.16,41.05,52.59,188.0
2012-04-18,Tamil Nadu,Tirunelveli,Dengue,7.16,41.05,52.59,393.0
2012-04-18,Tamil Nadu,Tirunelveli,Dengue,7.16,41.05,52.59,343.0
2012-04-18,Tamil Nadu,Tirunelveli,Dengue,7.16,41.05,52.59,303.0
2012-04-18,Tamil Nadu,Tirunelveli,Dengue,7.16,41.05,52.59,326.0
2012-04-18,Uttar Pradesh,Unnao,Acute Diarrhoeal Disease,2.29,35.38,49.28,75.0
2012-04-19,Andhra Pradesh,Prakasam,Dengue,1.31,44.72,45.45,35.0
2012-04-19,Tamil Nadu,Dharmapuri,Chikungunya,0.16,41.1,45.34,28.0
2012-04-19,West Bengal,Dakshin Dinajpur,Acute Diarrhoeal Disease,3.27,28.21,52.46,80.0
2012-04-20,Maharashtra,Nashik,Dengue,0.45,43.52,44.92,16.0
2012-04-20,Tamil Nadu,Erode,Acute Diarrhoeal Disease,0.54,40.74,45.85,50.0
2012-04-21,Kerala,Wayanad,Acute Diarrhoeal Disease,49.31,32.21,79.38,8.0
2012-04-22,Karnataka,Belgaum,Acute Diarrhoeal Disease,17.56,38.28,62.92,12.0
2012-04-22,Kerala,Wayanad,Acute Diarrhoeal Disease,54.23,31.15,80.55,8.0
2012-04-23,Jammu and Kashmir,Kathua,Acute Diarrhoeal Disease,4.89,29.45,53.76,126.0
2012-04-23,Maharashtra,Satara,Acute Diarrhoeal Disease,8.42,44.2,52.9,26.0
2012-04-23,Odisha,Dhenkanal,Acute Diarrhoeal Disease,4.01,37.73,50.37,5.0
2012-04-24,Karnataka,Koppal,Acute Diarrhoeal Disease,6.15,39.84,51.93,104.0
2012-04-24,Karnataka,Tumkur,Chikungunya,10.48,34.99,57.66,57.0
2012-04-24,Kerala,Alappuzha,Acute Diarrhoeal Disease,41.79,29.33,78.43,12.0
2012-04-24,Telangana,Mahabubnagar,Dengue,4.23,43.78,48.79,24.0
2012-04-25,Assam,Darrang,Acute Diarrhoeal Disease,30.27,26.61,74.73,26.0
2012-04-25,Karnataka,Mandya,Acute Diarrhoeal Disease,2.68,34.41,49.98,29.0
2012-04-25,Maharashtra,Sangli,Chikungunya,9.3,42.96,54.13,14.0
2012-04-25,Tamil Nadu,Dindigul,Chikungunya,3.58,40.36,49.14,21.0
2012-04-26,West Bengal,Purba Medinipur,Acute Diarrhoeal Disease,7.72,34.24,55.19,288.0
2012-04-27,Assam,Chirang,Acute Diarrhoeal Disease,61.08,26.4,82.83,35.0
2012-04-27,Madhya Pradesh,Shajapur,Acute Diarrhoeal Disease,0.1,48.0,43.2,24.0
2012-04-27,Tamil Nadu,Dindigul,Chikungunya,29.82,37.78,71.14,12.0
2012-04-28,Gujarat,Kheda,Acute Diarrhoeal Disease,0.01,42.46,44.77,25.0
2012-04-28,Jammu and Kashmir,Jammu and Kashmir,Acute Diarrhoeal Disease,23.49,14.47,74.42,70.0
2012-04-28,Karnataka,Mandya,Acute Diarrhoeal Disease,63.29,35.27,80.38,14.0
2012-04-28,Karnataka,Raichur,Dengue,2.46,41.27,47.69,31.0
2012-04-28,Karnataka,Tumkur,Acute Diarrhoeal Disease,80.94,35.73,81.24,16.0
2012-04-28,Kerala,Wayanad,Acute Diarrhoeal Disease,157.56,31.09,83.17,10.0
2012-04-28,Maharashtra,Satara,Acute Diarrhoeal Disease,0.0,44.32,44.21,141.0
2012-05-01,Gujarat,Ahmadabad,Chikungunya,0.0,43.12,44.57,24.0
2012-05-01,Karnataka,Chamarajnagar,Acute Diarrhoeal Disease,36.38,34.13,75.17,16.0
2012-05-01,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,0.04,48.0,43.14,19.0
2012-05-01,Maharashtra,Yavatmal,Cholera,0.04,48.0,43.14,62.0
2012-05-01,Odisha,Berhampur,Acute Diarrhoeal Disease,47.43,32.13,79.02,23.0
2012-05-01,West Bengal,Bankura,Acute Diarrhoeal Disease,13.78,34.9,60.73,97.0
2012-05-02,Bihar,Siwan,Acute Diarrhoeal Disease,0.15,39.69,45.75,42.0
2012-05-02,Gujarat,Panchmahal,Chikungunya,0.0,47.63,43.21,26.0
2012-05-02,Karnataka,Hassan,Acute Diarrhoeal Disease,85.05,29.31,83.28,21.0
2012-05-02,Maharashtra,Chandrapur,Dengue,3.16,44.61,47.42,50.0
2012-05-02,Punjab,Gurdaspur,Acute Diarrhoeal Disease,19.41,30.58,66.68,17.0
2012-05-02,Uttarakhand,Pauri,Acute Diarrhoeal Disease,40.81,29.0,78.23,42.0
2012-05-03,Gujarat,Dahod,Acute Diarrhoeal Disease,0.01,48.0,43.11,47.0
2012-05-03,Gujarat,Kheda,Chikungunya,0.01,43.97,44.32,67.0
2012-05-03,Kerala,Wayanad,Cholera,132.29,37.14,81.33,8.0
2012-05-03,Kerala,Wayanad,Cholera,132.29,37.14,81.33,25.0
2012-05-03,Madhya Pradesh,Khargone,Acute Diarrhoeal Disease,0.01,48.0,43.11,57.0
2012-05-03,Maharashtra,Ahmednagar,Chikungunya,0.01,45.47,43.87,20.0
2012-05-03,Maharashtra,Amravati,Acute Diarrhoeal Disease,0.01,48.0,43.11,41.0
2012-05-04,Gujarat,Bhavnagar,Acute Diarrhoeal Disease,0.0,48.0,43.1,36.0
2012-05-04,Gujarat,Kheda,Chikungunya,0.0,44.38,44.19,38.0
2012-05-04,Karnataka,Hassan,Acute Diarrhoeal Disease,12.67,28.95,61.51,12.0
2012-05-04,Karnataka,Tumkur,Cholera,13.02,32.19,60.86,45.0
2012-05-04,Maharashtra,Sangli,Acute Diarrhoeal Disease,0.01,42.78,44.67,91.0
2012-05-04,Tamil Nadu,Virudhunagar,Acute Diarrhoeal Disease,21.73,35.15,67.01,21.0
2012-05-05,Karnataka,Ballari,Dengue,0.02,39.44,45.69,52.0
2012-05-05,Kerala,Wayanad,Cholera,80.44,30.29,82.86,13.0
2012-05-05,Tamil Nadu,Kanyakumari,Chikungunya,5.0,37.14,56.55,27.0
2012-05-05,Tamil Nadu,Tiruchirapalli,Cholera,24.57,37.27,68.28,14.0
2012-05-06,Karnataka,Haveri,Acute Diarrhoeal Disease,0.18,28.54,49.13,25.0
2012-05-06,Karnataka,Mysore,Cholera,8.62,32.18,56.7,36.0
2012-05-06,Tamil Nadu,Kancheepuram,Acute Diarrhoeal Disease,4.85,36.38,51.64,29.0
2012-05-06,Tamil Nadu,Tiruchirapalli,Acute Diarrhoeal Disease,25.55,36.97,68.98,85.0
2012-05-06,Telangana,Mahabubnagar,Dengue,0.0,41.52,45.05,32.0
2012-05-06,West Bengal,Hooghly,Acute Diarrhoeal Disease,73.68,30.02,82.66,22.0
2012-05-07,Jammu and Kashmir,Budgam,Acute Diarrhoeal Disease,45.37,17.83,82.83,34.0
2012-05-07,Karnataka,Hassan,Acute Diarrhoeal Disease,1.3,31.97,49.28,38.0
2012-05-07,Maharashtra,Bhandara,Dengue,0.38,47.84,43.55,18.0
2012-05-07,Maharashtra,Pune,Dengue,0.05,44.22,44.28,6.0
2012-05-07,Rajasthan,Bikaner,Acute Diarrhoeal Disease,0.05,48.0,43.15,118.0
2012-05-07,Rajasthan,Ganganagar,Acute Diarrhoeal Disease,0.07,42.87,44.71,16.0
2012-05-07,Tamil Nadu,Pudukottai,Chikungunya,17.27,35.37,63.56,27.0
2012-05-07,Tamil Nadu,Pudukottai,Dengue,17.27,35.37,63.56,20.0
2012-05-07,Tamil Nadu,Salem,Dengue,12.55,35.33,59.49,11.0
2012-05-08,Karnataka,Mysore,Cholera,5.78,33.54,53.45,44.0
2012-05-08,Karnataka,Tumkur,Acute Diarrhoeal Disease,0.05,36.25,46.68,12.0
2012-05-08,Maharashtra,Raigad,Dengue,0.13,40.08,45.61,167.0
2012-05-09,Gujarat,Bharuch,Chikungunya,0.19,38.87,46.03,15.0
2012-05-09,Karnataka,Chamarajnagar,Acute Diarrhoeal Disease,0.1,38.46,46.07,12.0
2012-05-09,West Bengal,Bankura,Cholera,19.58,34.98,65.49,56.0
2012-05-09,West Bengal,Purba Medinipur,Acute Diarrhoeal Disease,30.57,32.68,73.05,61.0
2012-05-10,Assam,Cachar,Acute Diarrhoeal Disease,0.75,31.6,48.81,228.0
2012-05-10,Tamil Nadu,Kanyakumari,Chikungunya,5.0,37.14,56.55,53.0
2012-05-10,Uttar Pradesh,Unnao,Acute Diarrhoeal Disease,0.57,37.66,46.8,15.0
2012-05-11,Kerala,Pathanamthitta,Dengue,71.95,29.52,82.72,10.0
2012-05-11,Maharashtra,Amravati,Acute Diarrhoeal Disease,11.31,48.0,54.54,38.0
2012-05-11,Maharashtra,Amravati,Acute Diarrhoeal Disease,11.31,48.0,54.54,43.0
2012-05-13,Karnataka,Hassan,Acute Diarrhoeal Disease,29.36,35.19,71.68,20.0
2012-05-13,Maharashtra,Gadchiroli,Dengue,2.88,44.83,47.07,7.0
2012-05-13,Maharashtra,Sangli,Acute Diarrhoeal Disease,13.46,43.41,57.89,26.0
2012-05-13,Tamil Nadu,Pudukottai,Dengue/Chikungunya,21.63,36.02,66.67,27.0
2012-05-14,Assam,Udalguri,Acute Diarrhoeal Disease,29.49,29.16,73.56,57.0
2012-05-14,Karnataka,Hassan,Acute Diarrhoeal Disease,35.32,33.95,74.81,14.0
2012-05-14,Karnataka,Hassan,Acute Diarrhoeal Disease,35.32,33.95,74.81,28.0
2012-05-14,Tamil Nadu,Tiruchirapalli,Acute Diarrhoeal Disease,16.64,36.56,62.68,80.0
2012-05-15,Maharashtra,Dhule,Cholera,6.76,45.61,50.82,26.0
2012-05-16,Andhra Pradesh,Cuddapah,Acute Diarrhoeal Disease,10.17,40.92,55.58,29.0
2012-05-16,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,10.17,40.92,55.58,42.0
2012-05-16,Assam,Darrang,Cholera,74.53,27.75,83.39,38.0
2012-05-16,Tamil Nadu,Perambalur,Chikungunya,15.77,36.76,61.9,13.0
2012-05-16,West Bengal,Hooghly,Acute Diarrhoeal Disease,27.93,33.93,71.29,24.0
2012-05-17,Gujarat,Sabarkantha,Acute Diarrhoeal Disease,0.28,41.86,45.23,12.0
2012-05-17,Karnataka,Ramanagara,Acute Diarrhoeal Disease,48.53,31.18,79.54,41.0
2012-05-18,Andhra Pradesh,Anantapur,Acute Diarrhoeal Disease,8.29,39.65,54.13,25.0
2012-05-18,Madhya Pradesh,Sehore,Acute Diarrhoeal Disease,2.9,48.0,46.14,17.0
2012-05-18,Tamil Nadu,Thoothukudi,Dengue,7.77,41.03,53.21,21.0
2012-05-18,West Bengal,Jalpaiguri,Chikungunya,30.82,23.13,76.04,44.0
2012-05-19,Karnataka,Haveri,Acute Diarrhoeal Disease,19.35,32.37,66.09,12.0
2012-05-19,Karnataka,Mandya,Cholera,18.29,31.2,65.62,25.0
2012-05-19,Maharashtra,Raigad,Dengue,0.31,40.64,45.63,23.0
2012-05-19,Rajasthan,Bikaner,Acute Diarrhoeal Disease,6.11,40.98,51.55,14.0
2012-05-19,West Bengal,Jalpaiguri,Chikungunya,20.77,21.81,70.32,101.0
2012-05-20,Assam,Jorhat,Acute Diarrhoeal Disease,17.97,25.84,66.98,24.0
2012-05-20,Karnataka,Bangalore Urban,Acute Diarrhoeal Disease,29.85,29.43,73.66,14.0
2012-05-21,Assam,Dibrugarh,Acute Diarrhoeal Disease,82.8,26.06,84.2,86.0
2012-05-21,Madhya Pradesh,Khandwa,Acute Diarrhoeal Disease,0.02,48.0,43.12,37.0
2012-05-22,Assam,Sibsagar,Acute Diarrhoeal Disease,11.0,29.89,59.68,40.0
2012-05-22,Punjab,S.A.S Nagar,Cholera,0.31,37.67,46.53,15.0
2012-05-22,Punjab,S.A.S Nagar,Acute Diarrhoeal Disease,0.31,37.67,46.53,133.0
2012-05-22,Tamil Nadu,Dindigul,Acute Diarrhoeal Disease,17.41,32.0,64.69,28.0
2012-05-22,Telangana,Mahabubnagar,Chikungunya,0.02,45.39,43.9,26.0
2012-05-23,Telangana,Mahabubnagar,Dengue,0.01,45.15,43.96,57.0
2012-05-24,Karnataka,Kolar,Dengue,2.27,33.47,49.84,20.0
2012-05-24,Odisha,Dhenkanal,Acute Diarrhoeal Disease,1.93,35.34,48.92,10.0
2012-05-24,Odisha,Ganjam,Chikungunya,5.0,32.61,57.91,43.0
2012-05-24,Telangana,Mahabubnagar,Chikungunya,0.01,45.03,44.0,53.0
2012-05-25,Karnataka,Tumkur,Cholera,0.9,34.58,48.07,59.0
2012-05-25,Karnataka,Tumkur,Acute Diarrhoeal Disease,0.9,34.58,48.07,12.0
2012-05-25,Madhya Pradesh,Ujjain,Acute Diarrhoeal Disease,0.04,47.75,43.21,46.0
2012-05-25,Tamil Nadu,Pudukottai,Dengue,11.66,37.14,58.12,18.0
2012-05-25,Tamil Nadu,Theni,Dengue,28.96,36.5,71.08,9.0
2012-05-26,Assam,Jorhat,Acute Diarrhoeal Disease,26.11,29.02,71.71,12.0
2012-05-26,Himachal Pradesh,Hamirpur,Acute Diarrhoeal Disease,2.57,39.48,48.35,20.0
2012-05-26,Karnataka,Belgaum,Acute Diarrhoeal Disease,1.66,40.85,46.99,50.0
2012-05-26,Punjab,Patiala,Acute Diarrhoeal Disease,0.34,42.04,45.25,30.0
2012-05-26,Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,4.35,31.04,52.73,16.0
2012-05-26,Tamil Nadu,Thanjavur,Acute Diarrhoeal Disease,13.42,37.92,59.5,72.0
2012-05-27,Bihar,Muzaffarpur,Acute Encephalitis Syndrome,0.01,37.14,46.37,32.0
2012-05-27,Bihar,Muzaffarpur,Acute Encephalitis Syndrome,0.01,37.14,46.37,121.0
2012-05-27,Bihar,Muzaffarpur,Acute Encephalitis Syndrome,0.01,37.14,46.37,341.0
2012-05-27,Chhattisgarh,Raigarh,Acute Diarrhoeal Disease,0.01,42.9,44.64,33.0
2012-05-27,Karnataka,Tumkur,Acute Diarrhoeal Disease,0.89,34.51,48.08,11.0
2012-05-27,Rajasthan,Tonk,Acute Diarrhoeal Disease,0.01,46.82,43.46,37.0
2012-05-27,Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,4.69,29.54,53.53,94.0
2012-05-28,Assam,Golaghat,Acute Diarrhoeal Disease,37.59,30.84,76.61,16.0
2012-05-28,Assam,Jorhat,Acute Diarrhoeal Disease,27.97,26.53,73.53,14.0
2012-05-28,Assam,Jorhat,Acute Diarrhoeal Disease,27.97,26.53,73.53,14.0
2012-05-28,Bihar,Gaya,Acute Encephalitis Syndrome,0.01,44.54,44.15,12.0
2012-05-28,Bihar,Gaya,Acute Encephalitis Syndrome,0.01,44.54,44.15,20.0
2012-05-28,Gujarat,Surendranagar,Acute Diarrhoeal Disease,0.01,42.1,44.88,127.0
2012-05-28,Haryana,Yamuna Nagar,Cholera,0.01,41.03,45.2,27.0
2012-05-28,Maharashtra,Bhandara,Dengue,0.01,48.0,43.11,69.0
2012-05-28,Tamil Nadu,Dindigul,Chikungunya,27.37,32.39,71.43,20.0
2012-05-28,Tamil Nadu,Salem,Dengue,9.21,34.91,56.46,11.0
2012-05-28,Tamil Nadu,Salem,Dengue,9.21,34.91,56.46,14.0
2012-05-28,West Bengal,Jalpaiguri,Acute Diarrhoeal Disease,29.79,24.35,75.16,41.0
2012-06-01,Telangana,Mahabubnagar,Chikungunya,3.52,36.87,50.12,17.0
2012-06-02,Gujarat,Jamnagar,Chikungunya,0.22,40.52,45.58,10.0
2012-06-02,West Bengal,Murshidabad,Acute Diarrhoeal Disease,17.57,32.54,64.65,41.0
2012-06-03,Jharkhand,Simdega,Acute Diarrhoeal Disease,0.01,41.04,45.19,22.0
2012-06-04,Karnataka,Ballari,Dengue,0.15,38.9,45.98,14.0
2012-06-04,Maharashtra,Amravati,Acute Diarrhoeal Disease,0.08,44.57,44.22,26.0
2012-06-04,Maharashtra,Amravati,Acute Diarrhoeal Disease,0.08,44.57,44.22,26.0
2012-06-04,Mizoram,Lunglei,Acute Diarrhoeal Disease,300.0,32.15,82.85,41.0
2012-06-04,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,6.08,37.39,52.6,31.0
2012-06-05,Assam,Dima Hasao,Cholera,300.0,24.81,85.06,35.0
2012-06-05,Haryana,Rohtak,Acute Diarrhoeal Disease,0.77,45.1,44.78,121.0
2012-06-05,Uttar Pradesh,Kaushambi,Acute Diarrhoeal Disease,0.02,40.51,45.37,23.0
2012-06-06,Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,1.89,38.0,48.09,55.0
2012-06-06,Assam,Dibrugarh,Acute Diarrhoeal Disease,191.31,10.51,89.35,23.0
2012-06-06,Kerala,Pathanamthitta,Dengue,57.5,32.19,80.69,10.0
2012-06-06,Maharashtra,Jalgaon,Acute Diarrhoeal Disease,0.01,41.26,45.13,43.0
2012-06-06,Rajasthan,Tonk,Acute Diarrhoeal Disease,0.01,43.78,44.37,35.0
2012-06-06,Rajasthan,Tonk,Cholera,0.01,43.78,44.37,35.0
2012-06-07,Karnataka,Tumkur,Dengue,10.16,33.87,57.69,70.0
2012-06-07,Maharashtra,Raigad,Dengue,6.13,34.51,53.52,29.0
2012-06-08,Bihar,Saharsa,Acute Diarrhoeal Disease,185.73,29.03,83.79,25.0
2012-06-09,Andhra Pradesh,Chittoor,Acute Diarrhoeal Disease,8.45,38.15,54.75,21.0
2012-06-09,Jammu and Kashmir,Baramulla,Acute Diarrhoeal Disease,12.65,25.03,62.67,87.0
2012-06-09,Madhya Pradesh,Khandwa,Acute Diarrhoeal Disease,14.09,43.18,58.52,128.0
2012-06-09,Punjab,Rupnagar,Acute Diarrhoeal Disease,4.97,39.75,50.75,24.0
2012-06-09,Tamil Nadu,Tiruchirapalli,Dengue,2.61,40.32,48.14,15.0
2012-06-09,Tamil Nadu,Virudhunagar,Cholera,4.8,41.36,50.09,13.0
2012-06-10,Jharkhand,West Singhbhum,Acute Diarrhoeal Disease,3.79,40.5,49.31,14.0
2012-06-10,Karnataka,Mandya,Cholera,18.41,33.73,64.96,41.0
2012-06-10,Tamil Nadu,Tirunelveli,Acute Diarrhoeal Disease,3.78,35.06,50.94,11.0
